Area_x,Year,Item,Production,ISO3,Area_y,Population,Exports,Imports,Net_Food_Availability_Capita,Weighted_Degree,Betweenness,Production_Shocked,Ratio,Imports_Shocked,Exports_Shocked,Availability_After_Shock,Deficit_kg_per_capita,Percent_Drop
Eastern Asia,2022,Rice,227512236.21,NA,RÃ©union,871540,0,0,261046.2356403607,0,0,227512236.21,0.9998248861842252,0,0,261046.23564036074,2.9103830456733704e-11,1.1148917886266552e-16
Eastern Asia,2022,Rice,227512236.21,NA,Saint BarthÃ©lemy,10920,0,0,20834453.865384616,0,0,227512236.21,0.9998248861842252,0,0,20834453.865384616,0,0
Eastern Asia,2022,Rice,227512236.21,NA,TÃ¼rkiye,87058473,0,0,2613.3267489081736,0,0,227512236.21,0.9998248861842252,0,0,2613.3267489081736,0,0
Eastern Asia,2022,Rice,227512236.21,NA,United States Virgin Islands,86507,0,0,2629986.4312714576,0,0,227512236.21,0.9998248861842252,0,0,2629986.4312714576,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Venezuela (Bolivarian Republic of),28213017,0,0,8064.087446230937,0,0,227512236.21,0.9998248861842252,0,0,8064.087446230937,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Wallis and Futuna Islands,11478,0,0,19821592.281756405,0,0,227512236.21,0.9998248861842252,0,0,19821592.281756405,0,0
Eastern Asia,2022,Rice,227512236.21,NA,World,8021406686,0,0,28.36313443714104,0,0,227512236.21,0.9998248861842252,0,0,28.363134437141042,3.552713678800501e-15,1.252581475673677e-16
Eastern Asia,2022,Rice,227512236.21,NA,Eastern Africa,475299909,0,0,478.67090210194,0,0,227512236.21,0.9998248861842252,0,0,478.67090210194004,5.684341886080802e-14,1.187526098018433e-16
Eastern Asia,2022,Rice,227512236.21,NA,Middle Africa,199713824,0,0,1139.1912269928796,0,0,227512236.21,0.9998248861842252,0,0,1139.1912269928796,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Northern Africa,264719925,0,0,859.4450765653548,0,0,227512236.21,0.9998248861842252,0,0,859.4450765653548,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Southern Africa,71212991,0,0,3194.81365710366,0,0,227512236.21,0.9998248861842252,0,0,3194.81365710366,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Western Africa,435937001,0,0,521.8924653977697,0,0,227512236.21,0.9998248861842252,0,0,521.8924653977697,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Americas,1034848565,0,0,219.850752955337,0,0,227512236.21,0.9998248861842252,0,0,219.850752955337,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Northern America,380481775,0,0,597.9583022340557,0,0,227512236.21,0.9998248861842252,0,0,597.9583022340557,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Central America,179821109,0,0,1265.2142869945262,0,0,227512236.21,0.9998248861842252,0,0,1265.2142869945262,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Caribbean,44052902,0,0,5164.523240943355,0,0,227512236.21,0.9998248861842252,0,0,5164.523240943355,0,0
Eastern Asia,2022,Rice,227512236.21,NA,South America,430492778,0,0,528.4925737128161,0,0,227512236.21,0.9998248861842252,0,0,528.4925737128161,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Asia,4747661033,0,0,47.92090981824734,0,0,227512236.21,0.9998248861842252,0,0,47.92090981824734,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Central Asia,79341768,0,0,2867.496426472372,0,0,227512236.21,0.9998248861842252,0,0,2867.496426472372,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Eastern Asia,1663264901,0,0,136.78653116122,0,0,227512236.21,0.9998248861842252,0,0,136.78653116122,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Southern Asia,2022467287,0,0,112.49241838046105,0,0,227512236.21,0.9998248861842252,0,0,112.49241838046105,0,0
Eastern Asia,2022,Rice,227512236.21,NA,South-eastern Asia,684898412,0,0,332.1839154884768,0,0,227512236.21,0.9998248861842252,0,0,332.1839154884768,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Western Asia,297688665,0,0,764.262341698499,0,0,227512236.21,0.9998248861842252,0,0,764.262341698499,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Europe,746964086,0,0,304.5825635718717,0,0,227512236.21,0.9998248861842252,0,0,304.5825635718717,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Eastern Europe,289050977,0,0,787.1007341725747,0,0,227512236.21,0.9998248861842252,0,0,787.1007341725747,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Northern Europe,107439461,0,0,2117.5854205932774,0,0,227512236.21,0.9998248861842252,0,0,2117.5854205932774,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Southern Europe,151975351,0,0,1497.0337933945618,0,0,227512236.21,0.9998248861842252,0,0,1497.0337933945618,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Western Europe,198498297,0,0,1146.1671946233373,0,0,227512236.21,0.9998248861842252,0,0,1146.1671946233373,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Oceania,45049350,0,0,5050.288987743442,0,0,227512236.21,0.9998248861842252,0,0,5050.288987743442,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Australia and New Zealand,31332719,0,0,7261.171180515806,0,0,227512236.21,0.9998248861842252,0,0,7261.171180515806,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Melanesia,12503827,0,0,18195.408190628357,0,0,227512236.21,0.9998248861842252,0,0,18195.408190628357,0,0
Eastern Asia,2022,Rice,227512236.21,NA,European Union (27),449113453,0,0,506.5807641482519,0,0,227512236.21,0.9998248861842252,0,0,506.5807641482519,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Least Developed Countries (LDCs),1134811910,0,0,200.4845333443848,0,0,227512236.21,0.9998248861842252,0,0,200.4845333443848,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,401.8735212225164,0,0,227512236.21,0.9998248861842252,0,0,401.8735212225164,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Small Island Developing States (SIDS),72230332,0,0,3149.8157340603116,0,0,227512236.21,0.9998248861842252,0,0,3149.8157340603116,0,0
Eastern Asia,2022,Rice,227512236.21,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,218.9129761464264,0,0,227512236.21,0.9998248861842252,0,0,218.91297614642642,2.842170943040401e-14,1.2983108599004798e-16
Eastern Asia,2022,Rice,227512236.21,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,127.77786714196608,0,0,227512236.21,0.9998248861842252,0,0,127.77786714196608,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,26057747.331087403,0,0,139226543.99,0.9998248861842252,0,0,26057747.331087403,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Bolivia (Plurinational State of),12077154,0,0,11528.092130811614,0,0,139226543.99,0.9998248861842252,0,0,11528.092130811614,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,"China, Hong Kong SAR",7465915,0,0,18648.289458157506,0,0,139226543.99,0.9998248861842252,0,0,18648.289458157506,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,"China, Macao SAR",704356,0,0,197665.0216509833,0,0,139226543.99,0.9998248861842252,0,0,197665.0216509833,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,"China, mainland",1425179569,0,0,97.690527578704,0,0,139226543.99,0.9998248861842252,0,0,97.690527578704,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,"China, Taiwan Province of",23420111,0,0,5944.743130807536,0,0,139226543.99,0.9998248861842252,0,0,5944.743130807536,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,CÃ´te d'Ivoire,30395002,0,0,4580.573608450494,0,0,139226543.99,0.9998248861842252,0,0,4580.573608450494,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,CuraÃ§ao,185345,0,0,751175.0734576061,0,0,139226543.99,0.9998248861842252,0,0,751175.0734576061,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Democratic Republic of the Congo,102396968,0,0,1359.6744777638337,0,0,139226543.99,0.9998248861842252,0,0,1359.6744777638337,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Iran (Islamic Republic of),89524246,0,0,1555.182536695143,0,0,139226543.99,0.9998248861842252,0,0,1555.182536695143,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Micronesia (Federated States of),112114,0,0,1241830.1370926022,0,0,139226543.99,0.9998248861842252,0,0,1241830.1370926022,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Netherlands (Kingdom of the),17904421,0,0,7776.098651277246,0,0,139226543.99,0.9998248861842252,0,0,7776.098651277246,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,RÃ©union,871540,0,0,159747.73847442458,0,0,139226543.99,0.9998248861842252,0,0,159747.73847442458,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Saint BarthÃ©lemy,10920,0,0,12749683.515567765,0,0,139226543.99,0.9998248861842252,0,0,12749683.515567765,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,TÃ¼rkiye,87058473,0,0,1599.2302551642504,0,0,139226543.99,0.9998248861842252,0,0,1599.2302551642504,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,United States Virgin Islands,86507,0,0,1609425.179349648,0,0,139226543.99,0.9998248861842252,0,0,1609425.179349648,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Venezuela (Bolivarian Republic of),28213017,0,0,4934.833590820861,0,0,139226543.99,0.9998248861842252,0,0,4934.833590820861,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Wallis and Futuna Islands,11478,0,0,12129860.950514026,0,0,139226543.99,0.9998248861842252,0,0,12129860.950514026,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,World,8021406686,0,0,17.35687385518007,0,0,139226543.99,0.9998248861842252,0,0,17.35687385518007,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Eastern Africa,475299909,0,0,292.9235654240363,0,0,139226543.99,0.9998248861842252,0,0,292.9235654240363,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Middle Africa,199713824,0,0,697.1302296530059,0,0,139226543.99,0.9998248861842252,0,0,697.1302296530059,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Northern Africa,264719925,0,0,525.9390428959966,0,0,139226543.99,0.9998248861842252,0,0,525.9390428959966,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Southern Africa,71212991,0,0,1955.0722703109043,0,0,139226543.99,0.9998248861842252,0,0,1955.0722703109043,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Western Africa,435937001,0,0,319.37308296984867,0,0,139226543.99,0.9998248861842252,0,0,319.37308296984867,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Americas,1034848565,0,0,134.53808479697705,0,0,139226543.99,0.9998248861842252,0,0,134.53808479697705,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Northern America,380481775,0,0,365.9217159350142,0,0,139226543.99,0.9998248861842252,0,0,365.9217159350142,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Central America,179821109,0,0,774.2502799824241,0,0,139226543.99,0.9998248861842252,0,0,774.2502799824241,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Caribbean,44052902,0,0,3160.439781924015,0,0,139226543.99,0.9998248861842252,0,0,3160.439781924015,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,South America,430492778,0,0,323.4120317577081,0,0,139226543.99,0.9998248861842252,0,0,323.4120317577081,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Asia,4747661033,0,0,29.325291553517697,0,0,139226543.99,0.9998248861842252,0,0,29.325291553517697,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Central Asia,79341768,0,0,1754.769870895743,0,0,139226543.99,0.9998248861842252,0,0,1754.769870895743,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Eastern Asia,1663264901,0,0,83.70677689783102,0,0,139226543.99,0.9998248861842252,0,0,83.70677689783102,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Southern Asia,2022467287,0,0,68.83994855438173,0,0,139226543.99,0.9998248861842252,0,0,68.83994855438173,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,South-eastern Asia,684898412,0,0,203.2805764338668,0,0,139226543.99,0.9998248861842252,0,0,203.2805764338668,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Western Asia,297688665,0,0,467.69178796243386,0,0,139226543.99,0.9998248861842252,0,0,467.69178796243386,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Europe,746964086,0,0,186.38987683539045,0,0,139226543.99,0.9998248861842252,0,0,186.38987683539045,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Eastern Europe,289050977,0,0,481.66778550622234,0,0,139226543.99,0.9998248861842252,0,0,481.66778550622234,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Northern Europe,107439461,0,0,1295.8604100778205,0,0,139226543.99,0.9998248861842252,0,0,1295.8604100778205,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Southern Europe,151975351,0,0,916.112666125706,0,0,139226543.99,0.9998248861842252,0,0,916.1126661257061,1.1368683772161603e-13,1.240970045774002e-16
Eastern Asia,2022,Wheat,139226543.99,NA,Western Europe,198498297,0,0,701.3991862610287,0,0,139226543.99,0.9998248861842252,0,0,701.3991862610287,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Oceania,45049350,0,0,3090.533914251815,0,0,139226543.99,0.9998248861842252,0,0,3090.533914251815,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Australia and New Zealand,31332719,0,0,4443.487460823301,0,0,139226543.99,0.9998248861842252,0,0,4443.487460823301,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Melanesia,12503827,0,0,11134.714515004089,0,0,139226543.99,0.9998248861842252,0,0,11134.714515004087,-1.8189894035458565e-12,-1.6336201535250485e-16
Eastern Asia,2022,Wheat,139226543.99,NA,European Union (27),449113453,0,0,310.0030583808853,0,0,139226543.99,0.9998248861842252,0,0,310.0030583808853,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Least Developed Countries (LDCs),1134811910,0,0,122.68689001510393,0,0,139226543.99,0.9998248861842252,0,0,122.68689001510391,-1.4210854715202004e-14,-1.1583026282150041e-16
Eastern Asia,2022,Wheat,139226543.99,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,245.92726269570025,0,0,139226543.99,0.9998248861842252,0,0,245.92726269570025,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Small Island Developing States (SIDS),72230332,0,0,1927.5357060521333,0,0,139226543.99,0.9998248861842252,0,0,1927.5357060521333,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,133.96421050206624,0,0,139226543.99,0.9998248861842252,0,0,133.96421050206624,0,0
Eastern Asia,2022,Wheat,139226543.99,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,78.19390788356806,0,0,139226543.99,0.9998248861842252,0,0,78.19390788356806,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,12502680.340632604,0,0,66801821.06,0.9998248861842252,0,0,12502680.340632603,-1.862645149230957e-9,-1.489796666381628e-16
Eastern Europe,2022,Maize (corn),66801821.06,NA,Bolivia (Plurinational State of),12077154,0,0,5531.255216253763,0,0,66801821.06,0.9998248861842252,0,0,5531.255216253763,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,"China, Hong Kong SAR",7465915,0,0,8947.573212392586,0,0,66801821.06,0.9998248861842252,0,0,8947.573212392586,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,"China, Macao SAR",704356,0,0,94840.99100454884,0,0,66801821.06,0.9998248861842252,0,0,94840.99100454884,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,"China, mainland",1425179569,0,0,46.872564351222465,0,0,66801821.06,0.9998248861842252,0,0,46.872564351222465,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,"China, Taiwan Province of",23420111,0,0,2852.327260959609,0,0,66801821.06,0.9998248861842252,0,0,2852.327260959609,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,CÃ´te d'Ivoire,30395002,0,0,2197.7896583129027,0,0,66801821.06,0.9998248861842252,0,0,2197.7896583129027,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,CuraÃ§ao,185345,0,0,360418.7923062397,0,0,66801821.06,0.9998248861842252,0,0,360418.7923062397,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Democratic Republic of the Congo,102396968,0,0,652.3808503783042,0,0,66801821.06,0.9998248861842252,0,0,652.3808503783042,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Iran (Islamic Republic of),89524246,0,0,746.1869163354919,0,0,66801821.06,0.9998248861842252,0,0,746.1869163354919,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Micronesia (Federated States of),112114,0,0,595838.3525697058,0,0,66801821.06,0.9998248861842252,0,0,595838.3525697058,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Netherlands (Kingdom of the),17904421,0,0,3731.0238102645153,0,0,66801821.06,0.9998248861842252,0,0,3731.0238102645153,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,RÃ©union,871540,0,0,76648.02655070335,0,0,66801821.06,0.9998248861842252,0,0,76648.02655070335,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Saint BarthÃ©lemy,10920,0,0,6117382.880952381,0,0,66801821.06,0.9998248861842252,0,0,6117382.880952381,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,TÃ¼rkiye,87058473,0,0,767.3213043835492,0,0,66801821.06,0.9998248861842252,0,0,767.3213043835492,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,United States Virgin Islands,86507,0,0,772212.8967597998,0,0,66801821.06,0.9998248861842252,0,0,772212.8967597998,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Venezuela (Bolivarian Republic of),28213017,0,0,2367.7659521489672,0,0,66801821.06,0.9998248861842252,0,0,2367.7659521489672,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Wallis and Futuna Islands,11478,0,0,5819987.895103676,0,0,66801821.06,0.9998248861842252,0,0,5819987.895103676,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,World,8021406686,0,0,8.327943423762719,0,0,66801821.06,0.9998248861842252,0,0,8.327943423762719,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Eastern Africa,475299909,0,0,140.54667336365932,0,0,66801821.06,0.9998248861842252,0,0,140.54667336365932,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Middle Africa,199713824,0,0,334.48771708462203,0,0,66801821.06,0.9998248861842252,0,0,334.48771708462203,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Northern Africa,264719925,0,0,252.34904799855923,0,0,66801821.06,0.9998248861842252,0,0,252.34904799855923,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Southern Africa,71212991,0,0,938.0566680593432,0,0,66801821.06,0.9998248861842252,0,0,938.0566680593432,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Western Africa,435937001,0,0,153.23732765689232,0,0,66801821.06,0.9998248861842252,0,0,153.23732765689232,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Americas,1034848565,0,0,64.55226718123728,0,0,66801821.06,0.9998248861842252,0,0,64.55226718123728,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Northern America,380481775,0,0,175.57167110040947,0,0,66801821.06,0.9998248861842252,0,0,175.57167110040947,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Central America,179821109,0,0,371.4904297470438,0,0,66801821.06,0.9998248861842252,0,0,371.4904297470438,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Caribbean,44052902,0,0,1516.400010605431,0,0,66801821.06,0.9998248861842252,0,0,1516.4000106054307,-2.2737367544323206e-13,-1.4994307165195277e-16
Eastern Europe,2022,Maize (corn),66801821.06,NA,South America,430492778,0,0,155.1752421268261,0,0,66801821.06,0.9998248861842252,0,0,155.1752421268261,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Asia,4747661033,0,0,14.07046977357366,0,0,66801821.06,0.9998248861842252,0,0,14.07046977357366,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Central Asia,79341768,0,0,841.9502456764009,0,0,66801821.06,0.9998248861842252,0,0,841.9502456764009,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Eastern Asia,1663264901,0,0,40.16306784315411,0,0,66801821.06,0.9998248861842252,0,0,40.16306784315411,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Southern Asia,2022467287,0,0,33.02986480393935,0,0,66801821.06,0.9998248861842252,0,0,33.02986480393935,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,South-eastern Asia,684898412,0,0,97.53537150849752,0,0,66801821.06,0.9998248861842252,0,0,97.53537150849752,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Western Asia,297688665,0,0,224.40162798942984,0,0,66801821.06,0.9998248861842252,0,0,224.40162798942984,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Europe,746964086,0,0,89.43110159114129,0,0,66801821.06,0.9998248861842252,0,0,89.43110159114129,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Eastern Europe,289050977,0,0,231.10740449080023,0,0,66801821.06,0.9998248861842252,0,0,231.10740449080026,2.842170943040401e-14,1.229805228137353e-16
Eastern Europe,2022,Maize (corn),66801821.06,NA,Northern Europe,107439461,0,0,621.7624366153512,0,0,66801821.06,0.9998248861842252,0,0,621.7624366153512,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Southern Europe,151975351,0,0,439.55694538912434,0,0,66801821.06,0.9998248861842252,0,0,439.55694538912434,0,0
Eastern Europe,2022,Maize (corn),66801821.06,NA,Western Europe,198498297,0,0,336.53599083522613,0,0,66801821.06,0.9998248861842252,0,0,336.53599083522613,0,0
